gene,chr_scaff_name
ENSMMUG00000015223,6
ENSMMUG00000036200,20
ENSMMUG00000051843,13
ENSMMUG00000056288,5
ENSMMUG00000007057,X
ENSMMUG00000028474,8
ENSMMUG00000059747,QNVO02000083.1
ENSMMUG00000022388,10
ENSMMUG00000006927,15
ENSMMUG00000001505,16
ENSMMUG00000015654,15
ENSMMUG00000009906,9
ENSMMUG00000014049,12
ENSMMUG00000016315,15
ENSMMUG00000054336,8
ENSMMUG00000061392,14
ENSMMUG00000048792,6
ENSMMUG00000060826,8
ENSMMUG00000005081,11
ENSMMUG00000057046,7
ENSMMUG00000008334,12
ENSMMUG00000052533,1
ENSMMUG00000062829,X
ENSMMUG00000026461,8
ENSMMUG00000055367,20
ENSMMUG00000063940,6
ENSMMUG00000002417,12
ENSMMUG00000057398,20
ENSMMUG00000022081,X
ENSMMUG00000055137,13
ENSMMUG00000056892,11
ENSMMUG00000054353,X
ENSMMUG00000040557,5
ENSMMUG00000024813,X
ENSMMUG00000023190,14
ENSMMUG00000054130,9
ENSMMUG00000051059,15
ENSMMUG00000053833,7
ENSMMUG00000000886,8
ENSMMUG00000056804,11
ENSMMUG00000010554,12
ENSMMUG00000056260,12
ENSMMUG00000063007,10
ENSMMUG00000012132,6
ENSMMUG00000016607,X
ENSMMUG00000019816,6
ENSMMUG00000002270,4
ENSMMUG00000051418,18
ENSMMUG00000063325,8
ENSMMUG00000059953,13
ENSMMUG00000052685,6
ENSMMUG00000038221,19
ENSMMUG00000022713,20
ENSMMUG00000031528,11
ENSMMUG00000051825,18
ENSMMUG00000053367,6
ENSMMUG00000063913,X
ENSMMUG00000042652,2
ENSMMUG00000059540,11
ENSMMUG00000061568,19
ENSMMUG00000054219,5
ENSMMUG00000005900,16
ENSMMUG00000062004,10
ENSMMUG00000057024,15
ENSMMUG00000026051,18
ENSMMUG00000058377,11
ENSMMUG00000047631,13
ENSMMUG00000063033,13
ENSMMUG00000060621,10
ENSMMUG00000007576,8
ENSMMUG00000059682,15
ENSMMUG00000056923,7
ENSMMUG00000050829,ML143117.1
ENSMMUG00000060203,11
ENSMMUG00000050264,7
ENSMMUG00000053523,11
ENSMMUG00000018687,X
ENSMMUG00000057361,19
ENSMMUG00000022714,20
ENSMMUG00000065162,14
ENSMMUG00000020443,11
ENSMMUG00000055563,15
ENSMMUG00000031276,12
ENSMMUG00000000887,8
ENSMMUG00000021818,12
ENSMMUG00000020532,X
ENSMMUG00000057383,2
ENSMMUG00000013967,20
ENSMMUG00000063786,11
ENSMMUG00000058501,9
ENSMMUG00000052606,15
ENSMMUG00000047173,19
ENSMMUG00000001846,13
ENSMMUG00000055971,19
ENSMMUG00000049964,10
ENSMMUG00000018763,X
ENSMMUG00000000968,10
ENSMMUG00000063418,9
ENSMMUG00000055429,7
ENSMMUG00000010179,8
ENSMMUG00000051747,7
ENSMMUG00000015556,10
ENSMMUG00000048661,7
ENSMMUG00000058974,5
ENSMMUG00000022160,19
ENSMMUG00000015931,11
ENSMMUG00000052953,8
ENSMMUG00000012786,11
ENSMMUG00000019920,16
ENSMMUG00000040442,X
ENSMMUG00000011330,19
ENSMMUG00000021914,14
ENSMMUG00000063738,2
ENSMMUG00000013565,13
ENSMMUG00000001510,16
ENSMMUG00000056335,5
ENSMMUG00000022287,4
ENSMMUG00000063529,14
ENSMMUG00000003062,6
ENSMMUG00000014844,15
ENSMMUG00000043644,14
ENSMMUG00000059923,20
ENSMMUG00000064279,13
ENSMMUG00000045514,2
ENSMMUG00000061869,14
ENSMMUG00000060162,17
ENSMMUG00000013697,10
ENSMMUG00000031527,11
ENSMMUG00000014485,7
ENSMMUG00000008818,X
ENSMMUG00000064880,12
ENSMMUG00000063279,2
ENSMMUG00000049893,20
ENSMMUG00000048480,5
ENSMMUG00000014380,10
ENSMMUG00000052457,14
ENSMMUG00000029186,7
ENSMMUG00000052182,11
ENSMMUG00000055180,2
ENSMMUG00000053455,9
ENSMMUG00000051602,7
ENSMMUG00000065281,12
ENSMMUG00000059958,14
ENSMMUG00000050862,11
ENSMMUG00000063695,10
ENSMMUG00000061289,20
ENSMMUG00000058757,11
ENSMMUG00000012821,X
ENSMMUG00000006437,8
ENSMMUG00000064544,20
ENSMMUG00000059197,13
ENSMMUG00000018718,11
ENSMMUG00000054519,12
ENSMMUG00000063492,13
ENSMMUG00000006355,14
ENSMMUG00000053291,10
ENSMMUG00000058613,20
ENSMMUG00000045430,14
ENSMMUG00000047806,20
ENSMMUG00000001142,16
ENSMMUG00000054731,2
ENSMMUG00000012803,16
ENSMMUG00000006063,14
ENSMMUG00000014361,1
ENSMMUG00000022973,19
ENSMMUG00000031267,14
ENSMMUG00000063432,13
ENSMMUG00000050978,13
ENSMMUG00000012440,20
ENSMMUG00000001658,4
ENSMMUG00000053015,14
ENSMMUG00000022853,13
ENSMMUG00000022387,10
ENSMMUG00000043605,8
ENSMMUG00000043275,7
ENSMMUG00000053191,17
ENSMMUG00000001879,5
ENSMMUG00000060714,13
ENSMMUG00000003912,14
ENSMMUG00000053587,13
ENSMMUG00000063604,16
ENSMMUG00000011908,11
ENSMMUG00000012117,7
ENSMMUG00000060833,8
ENSMMUG00000016233,X
ENSMMUG00000051292,7
ENSMMUG00000003789,6
ENSMMUG00000051263,13
ENSMMUG00000048443,4
ENSMMUG00000055543,20
ENSMMUG00000010657,10
ENSMMUG00000049837,9
ENSMMUG00000022975,19
ENSMMUG00000017179,13
ENSMMUG00000059868,7
ENSMMUG00000022161,19
ENSMMUG00000061207,9
ENSMMUG00000005440,14
ENSMMUG00000057601,20
ENSMMUG00000009528,17
ENSMMUG00000024748,15
ENSMMUG00000055020,9
ENSMMUG00000033191,6
ENSMMUG00000054022,7
ENSMMUG00000020273,20
ENSMMUG00000054511,6
ENSMMUG00000019817,6
ENSMMUG00000005700,12
ENSMMUG00000061247,5
ENSMMUG00000021293,3
ENSMMUG00000001845,13
ENSMMUG00000010593,9
ENSMMUG00000044083,15
ENSMMUG00000002584,15
ENSMMUG00000025292,6
ENSMMUG00000057555,4
ENSMMUG00000025903,3
ENSMMUG00000060201,12
ENSMMUG00000021409,16
ENSMMUG00000015225,6
ENSMMUG00000061609,4
ENSMMUG00000057454,19
ENSMMUG00000008491,20
ENSMMUG00000014924,15
ENSMMUG00000013877,20
ENSMMUG00000042444,2
ENSMMUG00000006998,7
ENSMMUG00000019923,16
ENSMMUG00000055943,7
ENSMMUG00000041249,19
ENSMMUG00000045473,6
ENSMMUG00000061328,4
ENSMMUG00000063850,13
ENSMMUG00000012043,8
ENSMMUG00000007785,14
ENSMMUG00000060807,7
ENSMMUG00000049482,12
ENSMMUG00000060533,15
ENSMMUG00000052784,7
ENSMMUG00000020343,11
ENSMMUG00000058659,X
ENSMMUG00000054215,7
ENSMMUG00000023189,14
ENSMMUG00000054781,13
ENSMMUG00000020468,19
ENSMMUG00000001671,3
ENSMMUG00000020727,14
ENSMMUG00000020459,3
ENSMMUG00000004195,2
ENSMMUG00000049945,14
ENSMMUG00000061272,X
ENSMMUG00000061554,4
ENSMMUG00000049312,13
ENSMMUG00000053160,14
ENSMMUG00000050495,7
ENSMMUG00000036691,4
ENSMMUG00000055962,7
ENSMMUG00000000935,15
ENSMMUG00000054150,20
ENSMMUG00000011699,7
ENSMMUG00000012282,15
ENSMMUG00000003658,7
ENSMMUG00000050234,20
ENSMMUG00000056142,13
ENSMMUG00000001814,2
ENSMMUG00000018688,X
ENSMMUG00000061055,16
ENSMMUG00000022988,6
ENSMMUG00000011641,12
ENSMMUG00000001313,12
ENSMMUG00000053645,14
ENSMMUG00000006731,10
ENSMMUG00000021636,16
ENSMMUG00000049501,17
ENSMMUG00000021634,7
ENSMMUG00000050188,14
ENSMMUG00000045787,14
ENSMMUG00000018849,20
ENSMMUG00000049644,16
ENSMMUG00000053942,1
ENSMMUG00000004980,15
ENSMMUG00000062998,20
ENSMMUG00000063638,4
ENSMMUG00000054516,12
ENSMMUG00000042802,14
ENSMMUG00000001322,14
ENSMMUG00000012445,13
ENSMMUG00000060578,14
ENSMMUG00000003006,15
ENSMMUG00000050496,20
ENSMMUG00000011360,17
ENSMMUG00000042069,15
ENSMMUG00000020300,16
ENSMMUG00000014709,19
ENSMMUG00000014009,6
ENSMMUG00000056852,14
ENSMMUG00000014358,1
ENSMMUG00000027476,7
ENSMMUG00000019526,7
ENSMMUG00000030213,16
ENSMMUG00000024683,6
ENSMMUG00000039522,6
ENSMMUG00000016310,20
ENSMMUG00000036049,4
ENSMMUG00000062319,X
ENSMMUG00000060722,4
ENSMMUG00000057762,20
ENSMMUG00000007092,12
ENSMMUG00000049924,6
ENSMMUG00000014309,10
ENSMMUG00000050885,3
ENSMMUG00000020299,16
ENSMMUG00000008098,13
ENSMMUG00000063081,15
ENSMMUG00000054354,X
ENSMMUG00000014668,8
ENSMMUG00000064063,6
ENSMMUG00000034125,14
ENSMMUG00000063449,4
ENSMMUG00000056842,13
ENSMMUG00000055188,12
ENSMMUG00000008017,10
ENSMMUG00000062756,5
ENSMMUG00000046812,14
ENSMMUG00000064672,X
ENSMMUG00000023358,12
ENSMMUG00000051780,9
ENSMMUG00000020301,16
ENSMMUG00000000934,15
ENSMMUG00000029350,7
ENSMMUG00000012138,1
ENSMMUG00000057587,6
ENSMMUG00000011845,13
ENSMMUG00000040002,X
ENSMMUG00000052608,13
ENSMMUG00000026717,13
ENSMMUG00000061546,20
ENSMMUG00000014664,8
ENSMMUG00000055342,3
ENSMMUG00000047388,20
ENSMMUG00000055250,4
ENSMMUG00000050303,4
ENSMMUG00000062692,2
ENSMMUG00000024786,6
ENSMMUG00000060030,4
ENSMMUG00000004350,18
ENSMMUG00000053239,16
ENSMMUG00000058248,20
ENSMMUG00000022891,6
ENSMMUG00000059252,7
ENSMMUG00000024800,13
ENSMMUG00000024570,4
ENSMMUG00000055196,6
ENSMMUG00000050208,13
ENSMMUG00000062502,14
ENSMMUG00000012353,6
ENSMMUG00000043369,12
ENSMMUG00000064082,X
ENSMMUG00000003355,13
ENSMMUG00000026365,2
ENSMMUG00000018034,14
ENSMMUG00000021393,9
ENSMMUG00000031207,14
ENSMMUG00000059565,7
ENSMMUG00000049606,20
ENSMMUG00000009699,2
ENSMMUG00000062533,16
ENSMMUG00000023610,4
ENSMMUG00000047452,10
ENSMMUG00000016201,4
ENSMMUG00000022419,8
ENSMMUG00000012281,15
ENSMMUG00000015226,6
ENSMMUG00000020528,16
ENSMMUG00000023188,14
ENSMMUG00000060389,6
ENSMMUG00000056636,13
ENSMMUG00000053911,7
ENSMMUG00000051976,20
ENSMMUG00000061012,15
ENSMMUG00000010358,14
ENSMMUG00000023525,20
ENSMMUG00000055926,7
ENSMMUG00000020469,19
ENSMMUG00000001324,14
ENSMMUG00000061252,13
ENSMMUG00000012073,X
ENSMMUG00000050719,16
ENSMMUG00000065241,15
ENSMMUG00000058082,6
ENSMMUG00000018992,20
ENSMMUG00000024515,8
ENSMMUG00000038163,6
ENSMMUG00000017814,14
ENSMMUG00000052058,15
ENSMMUG00000021296,13
ENSMMUG00000064649,6
ENSMMUG00000011397,10
ENSMMUG00000065115,15
ENSMMUG00000051640,7
ENSMMUG00000050810,6
ENSMMUG00000003932,X
ENSMMUG00000040076,3
ENSMMUG00000033132,6
ENSMMUG00000040203,4
ENSMMUG00000052968,13
ENSMMUG00000063352,7
ENSMMUG00000006507,7
ENSMMUG00000015308,X
ENSMMUG00000015245,5
ENSMMUG00000001254,7
ENSMMUG00000014813,12
ENSMMUG00000062589,4
ENSMMUG00000057879,20
ENSMMUG00000055940,8
ENSMMUG00000053152,6
ENSMMUG00000021518,20
ENSMMUG00000009571,2
ENSMMUG00000045996,16
ENSMMUG00000029392,19
ENSMMUG00000020197,14
ENSMMUG00000050110,6
ENSMMUG00000016531,15
ENSMMUG00000058042,20
ENSMMUG00000061910,7
ENSMMUG00000064152,19
ENSMMUG00000049317,6
ENSMMUG00000062000,14
ENSMMUG00000055135,13
ENSMMUG00000064547,6
ENSMMUG00000022386,10
ENSMMUG00000018024,19
ENSMMUG00000037139,6
ENSMMUG00000041984,13
ENSMMUG00000003791,6
ENSMMUG00000019489,X
ENSMMUG00000005747,11
ENSMMUG00000055553,16
ENSMMUG00000037344,14
ENSMMUG00000061195,7
ENSMMUG00000056950,10
ENSMMUG00000004179,12
ENSMMUG00000059675,16
ENSMMUG00000042469,5
ENSMMUG00000025376,6
ENSMMUG00000017813,14
ENSMMUG00000054875,17
ENSMMUG00000050158,6
ENSMMUG00000011990,14
ENSMMUG00000050360,20
ENSMMUG00000055607,7
ENSMMUG00000033143,5
ENSMMUG00000021354,6
ENSMMUG00000061778,16
ENSMMUG00000001880,5
ENSMMUG00000052301,6
ENSMMUG00000018986,20
ENSMMUG00000005717,4
ENSMMUG00000052732,19
ENSMMUG00000063567,7
ENSMMUG00000053310,10
ENSMMUG00000014535,14
ENSMMUG00000062405,11
ENSMMUG00000051057,10
ENSMMUG00000010006,10
ENSMMUG00000010748,8
ENSMMUG00000064932,20
ENSMMUG00000018720,17
ENSMMUG00000052068,20
ENSMMUG00000058541,11
ENSMMUG00000055066,6
ENSMMUG00000041913,10
ENSMMUG00000064048,19
ENSMMUG00000038207,16
ENSMMUG00000003146,6
ENSMMUG00000012137,1
ENSMMUG00000053965,10
ENSMMUG00000028453,6
ENSMMUG00000060042,16
ENSMMUG00000060963,14
ENSMMUG00000051301,13
ENSMMUG00000059369,QNVO02000084.1
ENSMMUG00000000969,10
ENSMMUG00000019862,15
ENSMMUG00000063055,15
ENSMMUG00000063240,10
ENSMMUG00000019738,19
ENSMMUG00000051531,6
ENSMMUG00000062412,16
ENSMMUG00000005630,7
ENSMMUG00000057788,10
ENSMMUG00000063519,16
ENSMMUG00000052933,5
ENSMMUG00000009845,20
ENSMMUG00000046226,11
ENSMMUG00000049278,8
ENSMMUG00000059302,10
ENSMMUG00000056803,8
ENSMMUG00000063272,6
ENSMMUG00000050571,10
ENSMMUG00000016813,10
ENSMMUG00000024201,7
ENSMMUG00000037723,8
ENSMMUG00000058635,14
ENSMMUG00000002301,13
ENSMMUG00000055904,16
ENSMMUG00000016241,11
ENSMMUG00000020466,3
ENSMMUG00000022253,7
ENSMMUG00000056402,7
ENSMMUG00000016909,6
ENSMMUG00000000029,20
ENSMMUG00000008050,16
ENSMMUG00000009096,1
ENSMMUG00000011703,7
ENSMMUG00000010811,13
ENSMMUG00000020305,16
ENSMMUG00000062146,6
ENSMMUG00000002529,10
ENSMMUG00000013974,8
ENSMMUG00000016461,13
ENSMMUG00000001116,16
ENSMMUG00000055036,19
ENSMMUG00000002897,19
ENSMMUG00000022862,14
ENSMMUG00000022348,15
ENSMMUG00000028791,19
ENSMMUG00000026331,7
ENSMMUG00000054820,QNVO02000096.1
ENSMMUG00000006470,11
ENSMMUG00000063609,11
ENSMMUG00000007379,17
ENSMMUG00000059515,16
ENSMMUG00000064195,7
ENSMMUG00000018379,6
ENSMMUG00000017038,8
ENSMMUG00000023184,14
ENSMMUG00000063089,QNVO02000097.1
ENSMMUG00000064385,8
ENSMMUG00000003569,6
ENSMMUG00000051103,6
ENSMMUG00000016814,10
ENSMMUG00000004192,2
ENSMMUG00000049914,7
ENSMMUG00000025999,6
ENSMMUG00000058444,7
ENSMMUG00000019924,16
ENSMMUG00000065015,12
ENSMMUG00000062267,X
ENSMMUG00000036039,14
ENSMMUG00000051967,8
ENSMMUG00000020531,16
ENSMMUG00000063645,3
ENSMMUG00000053020,2
ENSMMUG00000054302,6
ENSMMUG00000013702,10
ENSMMUG00000050265,11
ENSMMUG00000052154,12
ENSMMUG00000015912,10
ENSMMUG00000054503,14
ENSMMUG00000020311,16
ENSMMUG00000054794,10
ENSMMUG00000063420,16
ENSMMUG00000016714,8
ENSMMUG00000006332,16
ENSMMUG00000016815,10
ENSMMUG00000048464,7
ENSMMUG00000052124,12
ENSMMUG00000052291,6
ENSMMUG00000051903,8
ENSMMUG00000063253,16
ENSMMUG00000000340,6
ENSMMUG00000017810,14
ENSMMUG00000064679,10
ENSMMUG00000018415,19
ENSMMUG00000009506,19
ENSMMUG00000054561,14
ENSMMUG00000026811,7
ENSMMUG00000054787,QNVO02000097.1
ENSMMUG00000062577,12
ENSMMUG00000009546,3
ENSMMUG00000052306,16
ENSMMUG00000012926,14
ENSMMUG00000062261,8
ENSMMUG00000015312,X
ENSMMUG00000004657,7
ENSMMUG00000047191,X
ENSMMUG00000014111,15
ENSMMUG00000009457,11
ENSMMUG00000059966,6
ENSMMUG00000049350,2
ENSMMUG00000058369,8
ENSMMUG00000039386,6
ENSMMUG00000049707,7
ENSMMUG00000015558,10
ENSMMUG00000061422,7
ENSMMUG00000005715,4
ENSMMUG00000046665,11
ENSMMUG00000055537,8
ENSMMUG00000057461,10
ENSMMUG00000009069,16
ENSMMUG00000002234,QNVO02000098.1
ENSMMUG00000009703,2
ENSMMUG00000052420,14
ENSMMUG00000057266,16
ENSMMUG00000037123,8
ENSMMUG00000023005,12
ENSMMUG00000061096,6
ENSMMUG00000022860,14
ENSMMUG00000064536,7
ENSMMUG00000060772,14
ENSMMUG00000029018,8
ENSMMUG00000016914,6
ENSMMUG00000019749,19
ENSMMUG00000053708,17
ENSMMUG00000045776,16
ENSMMUG00000058289,14
ENSMMUG00000018344,16
ENSMMUG00000032861,14
ENSMMUG00000016157,16
ENSMMUG00000061176,6
ENSMMUG00000056094,QNVO02000099.1
ENSMMUG00000064294,20
ENSMMUG00000010410,10
ENSMMUG00000052597,7
ENSMMUG00000061132,QNVO02000099.1
ENSMMUG00000008174,5
ENSMMUG00000003316,6
ENSMMUG00000054213,14
ENSMMUG00000010363,10
ENSMMUG00000002300,13
ENSMMUG00000058943,8
ENSMMUG00000027027,10
ENSMMUG00000055422,3
ENSMMUG00000007791,14
ENSMMUG00000047242,14
ENSMMUG00000022507,2
ENSMMUG00000046354,5
ENSMMUG00000063864,12
ENSMMUG00000051000,QNVO02000099.1
ENSMMUG00000055777,7
ENSMMUG00000014733,9
ENSMMUG00000054882,7
ENSMMUG00000043445,3
ENSMMUG00000033345,10
ENSMMUG00000037151,X
ENSMMUG00000009456,19
ENSMMUG00000000970,10
ENSMMUG00000014701,6
ENSMMUG00000016401,17
ENSMMUG00000061082,7
ENSMMUG00000023006,12
ENSMMUG00000010151,8
ENSMMUG00000065282,16
ENSMMUG00000055950,13
ENSMMUG00000037072,13
ENSMMUG00000005699,20
ENSMMUG00000055784,6
ENSMMUG00000034413,20
ENSMMUG00000061377,7
ENSMMUG00000003030,19
ENSMMUG00000055893,19
ENSMMUG00000052739,10
ENSMMUG00000059911,X
ENSMMUG00000052526,14
ENSMMUG00000025031,15
ENSMMUG00000003641,7
ENSMMUG00000048888,15
ENSMMUG00000012279,15
ENSMMUG00000009695,14
ENSMMUG00000062097,6
ENSMMUG00000062659,6
ENSMMUG00000050446,13
ENSMMUG00000016494,11
ENSMMUG00000059805,13
ENSMMUG00000055031,7
ENSMMUG00000006672,3
ENSMMUG00000015195,16
ENSMMUG00000012466,19
ENSMMUG00000062291,20
ENSMMUG00000055288,5
ENSMMUG00000055986,10
ENSMMUG00000021358,6
ENSMMUG00000012462,7
ENSMMUG00000000712,6
ENSMMUG00000057105,15
ENSMMUG00000043892,15
ENSMMUG00000053672,X
ENSMMUG00000017821,X
ENSMMUG00000056036,7
ENSMMUG00000051904,14
ENSMMUG00000003194,6
ENSMMUG00000025856,5
ENSMMUG00000056048,10
ENSMMUG00000016911,6
ENSMMUG00000059611,6
ENSMMUG00000024045,20
ENSMMUG00000018433,X
ENSMMUG00000059239,6
ENSMMUG00000049579,7
ENSMMUG00000003634,5
ENSMMUG00000061294,7
ENSMMUG00000061925,10
ENSMMUG00000010266,10
ENSMMUG00000051413,14
ENSMMUG00000015010,14
ENSMMUG00000055344,16
ENSMMUG00000060249,2
ENSMMUG00000059323,20
ENSMMUG00000060750,14
ENSMMUG00000056476,16
ENSMMUG00000025742,X
ENSMMUG00000039205,10
ENSMMUG00000051204,13
ENSMMUG00000052289,14
ENSMMUG00000064853,19
ENSMMUG00000062862,20
ENSMMUG00000001800,14
ENSMMUG00000064300,4
ENSMMUG00000053336,6
ENSMMUG00000022346,15
ENSMMUG00000055838,7
ENSMMUG00000060952,11
ENSMMUG00000060270,10
ENSMMUG00000059720,X
ENSMMUG00000064035,8
ENSMMUG00000056118,11
ENSMMUG00000055348,14
ENSMMUG00000004019,19
ENSMMUG00000020013,2
ENSMMUG00000020612,8
ENSMMUG00000048146,8
ENSMMUG00000026452,4
ENSMMUG00000063526,10
ENSMMUG00000054070,3
ENSMMUG00000010752,16
ENSMMUG00000051469,20
ENSMMUG00000051553,15
ENSMMUG00000051222,10
ENSMMUG00000041551,10
ENSMMUG00000058005,6
ENSMMUG00000064249,8
ENSMMUG00000059390,X
ENSMMUG00000012761,19
ENSMMUG00000056513,10
ENSMMUG00000008311,7
ENSMMUG00000002043,14
ENSMMUG00000000342,6
ENSMMUG00000001063,6
ENSMMUG00000014110,15
ENSMMUG00000003721,2
ENSMMUG00000020375,11
ENSMMUG00000051726,4
ENSMMUG00000022996,13
ENSMMUG00000004659,7
ENSMMUG00000060149,6
ENSMMUG00000013770,8
ENSMMUG00000018978,20
ENSMMUG00000003475,X
ENSMMUG00000015345,8
ENSMMUG00000050057,20
ENSMMUG00000010421,X
ENSMMUG00000055136,10
ENSMMUG00000040017,10
ENSMMUG00000020536,X
ENSMMUG00000014257,8
ENSMMUG00000031124,10
ENSMMUG00000022347,14
ENSMMUG00000013100,14
ENSMMUG00000052813,7
ENSMMUG00000003075,19
ENSMMUG00000042266,6
ENSMMUG00000003934,X
ENSMMUG00000058254,20
ENSMMUG00000051626,15
ENSMMUG00000065140,16
ENSMMUG00000055602,14
ENSMMUG00000019409,10
ENSMMUG00000010582,8
ENSMMUG00000062227,16
ENSMMUG00000022255,7
ENSMMUG00000058180,14
ENSMMUG00000062955,8
ENSMMUG00000030401,16
ENSMMUG00000016959,2
ENSMMUG00000025090,14
ENSMMUG00000006347,11
ENSMMUG00000061708,20
ENSMMUG00000064363,15
ENSMMUG00000005260,15
ENSMMUG00000051511,10
ENSMMUG00000051819,16
ENSMMUG00000061231,16
ENSMMUG00000046218,X
ENSMMUG00000063438,12
ENSMMUG00000023009,12
ENSMMUG00000012278,15
ENSMMUG00000054435,8
ENSMMUG00000018533,14
ENSMMUG00000055058,15
ENSMMUG00000057975,20
ENSMMUG00000060658,8
ENSMMUG00000015662,4
ENSMMUG00000032580,3
ENSMMUG00000011584,8
ENSMMUG00000050116,10
ENSMMUG00000002293,X
ENSMMUG00000013733,5
ENSMMUG00000037345,12
ENSMMUG00000024653,8
ENSMMUG00000063034,6
ENSMMUG00000056758,16
ENSMMUG00000051449,8
ENSMMUG00000056885,20
ENSMMUG00000063686,6
ENSMMUG00000050361,16
ENSMMUG00000052631,11
ENSMMUG00000053803,13
ENSMMUG00000060471,7
ENSMMUG00000050492,16
ENSMMUG00000055191,10
ENSMMUG00000009812,15
ENSMMUG00000027740,7
ENSMMUG00000058591,8
ENSMMUG00000035659,12
ENSMMUG00000012318,12
ENSMMUG00000028392,20
ENSMMUG00000053084,10
ENSMMUG00000061625,14
ENSMMUG00000040545,8
ENSMMUG00000022223,10
ENSMMUG00000054651,14
ENSMMUG00000054299,6
ENSMMUG00000063083,15
ENSMMUG00000003320,5
ENSMMUG00000053284,16
ENSMMUG00000055895,20
ENSMMUG00000029108,20
ENSMMUG00000016235,6
ENSMMUG00000004026,7
ENSMMUG00000060652,12
ENSMMUG00000049873,11
ENSMMUG00000056204,7
ENSMMUG00000021280,14
ENSMMUG00000043440,20
ENSMMUG00000023359,12
ENSMMUG00000056965,11
ENSMMUG00000035632,14
ENSMMUG00000014738,6
ENSMMUG00000049548,2
ENSMMUG00000059445,6
ENSMMUG00000011417,16
ENSMMUG00000017051,19
ENSMMUG00000054426,20
ENSMMUG00000022222,10
ENSMMUG00000009095,1
ENSMMUG00000049010,7
ENSMMUG00000042728,11
ENSMMUG00000040177,16
ENSMMUG00000001194,11
ENSMMUG00000049472,8
ENSMMUG00000000524,20
ENSMMUG00000050236,16
ENSMMUG00000056146,6
ENSMMUG00000005259,15
ENSMMUG00000021763,16
ENSMMUG00000050924,11
ENSMMUG00000017709,14
ENSMMUG00000053141,20
ENSMMUG00000023208,8
ENSMMUG00000047978,10
ENSMMUG00000050871,10
ENSMMUG00000004020,19
ENSMMUG00000014531,14
ENSMMUG00000054442,6
ENSMMUG00000017809,14
ENSMMUG00000022944,14
ENSMMUG00000026853,8
ENSMMUG00000017497,4
ENSMMUG00000006906,15
ENSMMUG00000006399,16
ENSMMUG00000047492,10
ENSMMUG00000063042,11
ENSMMUG00000015348,8
ENSMMUG00000013499,16
ENSMMUG00000060965,14
ENSMMUG00000039824,14
ENSMMUG00000058744,7
ENSMMUG00000061738,8
ENSMMUG00000049490,15
ENSMMUG00000015390,10
ENSMMUG00000053049,10
ENSMMUG00000007181,15
ENSMMUG00000011319,19
ENSMMUG00000056891,18
ENSMMUG00000029933,6
ENSMMUG00000062817,QNVO02001405.1
ENSMMUG00000015916,10
ENSMMUG00000049654,3
ENSMMUG00000062045,6
ENSMMUG00000032825,8
ENSMMUG00000058036,13
ENSMMUG00000031884,11
ENSMMUG00000028737,19
ENSMMUG00000062959,10
ENSMMUG00000050405,6
ENSMMUG00000025827,2
ENSMMUG00000022256,7
ENSMMUG00000059979,X
ENSMMUG00000056542,18
ENSMMUG00000008264,20
ENSMMUG00000001831,1
ENSMMUG00000058412,15
ENSMMUG00000060816,QNVO02000099.1
ENSMMUG00000043860,14
ENSMMUG00000061718,11
ENSMMUG00000009094,1
ENSMMUG00000021226,5
ENSMMUG00000056728,10
ENSMMUG00000023210,8
ENSMMUG00000052987,12
ENSMMUG00000049589,13
ENSMMUG00000052043,6
ENSMMUG00000016404,17
ENSMMUG00000058014,18
ENSMMUG00000057256,13
ENSMMUG00000018878,10
ENSMMUG00000064000,19
ENSMMUG00000022217,20
ENSMMUG00000053415,8
ENSMMUG00000024296,13
ENSMMUG00000057384,20
ENSMMUG00000025748,18
ENSMMUG00000051880,15
ENSMMUG00000063248,16
ENSMMUG00000000032,20
ENSMMUG00000019492,X
ENSMMUG00000001314,12
ENSMMUG00000058044,13
ENSMMUG00000000421,6
ENSMMUG00000006679,3
ENSMMUG00000021153,8
ENSMMUG00000051281,7
ENSMMUG00000017100,16
ENSMMUG00000062968,13
ENSMMUG00000020601,11
ENSMMUG00000054600,11
ENSMMUG00000050391,7
ENSMMUG00000014530,14
ENSMMUG00000013494,3
ENSMMUG00000064735,13
ENSMMUG00000047614,18
ENSMMUG00000056492,19
ENSMMUG00000001187,8
ENSMMUG00000060037,8
ENSMMUG00000053164,14
ENSMMUG00000048288,12
ENSMMUG00000056105,14
ENSMMUG00000021850,X
ENSMMUG00000059437,16
ENSMMUG00000062513,13
ENSMMUG00000016610,X
ENSMMUG00000013772,14
ENSMMUG00000057330,11
ENSMMUG00000012488,2
ENSMMUG00000061786,6
ENSMMUG00000010079,19
ENSMMUG00000000525,20
ENSMMUG00000036306,14
ENSMMUG00000019757,14
ENSMMUG00000043699,8
ENSMMUG00000024216,2
ENSMMUG00000006232,7
ENSMMUG00000050946,7
ENSMMUG00000003395,7
ENSMMUG00000019753,19
ENSMMUG00000004985,X
ENSMMUG00000061871,15
ENSMMUG00000021012,12
ENSMMUG00000059007,10
ENSMMUG00000054422,18
ENSMMUG00000033155,16
ENSMMUG00000004346,18
ENSMMUG00000020014,2
ENSMMUG00000004541,11
ENSMMUG00000058185,6
ENSMMUG00000009642,15
ENSMMUG00000003479,X
ENSMMUG00000001344,6
ENSMMUG00000059511,20
ENSMMUG00000049271,7
ENSMMUG00000054976,14
